WKT,name,description
"LINESTRING (130.4510040283203 33.585899353027344, 130.158997 32.482498, 130.4510040283203 33.585899353027344, 128.83299255371094 32.66630172729492, 130.4510040283203 33.585899353027344, 136.9239959716797 35.255001068115234, 130.4510040283203 33.585899353027344, 129.330993652 34.2849006653, 130.4510040283203 33.585899353027344, 139.779999 35.552299, 142.44700622558594 43.670799255371094, 139.779999 35.552299, 140.218994140625 39.6156005859375, 139.779999 35.552299, 141.69200134277344 42.77519989013672, 135.24400329589844 34.42729949951172, 141.69200134277344 42.77519989013672, 144.164001465 43.8805999756, 141.69200134277344 42.77519989013672, 136.80499267578125 34.8583984375, 141.69200134277344 42.77519989013672, 140.386001587 35.7647018433, 125.144996643 24.8267002106, 140.386001587 35.7647018433, 141.69200134277344 42.77519989013672, 144.960006714 43.5774993896, 141.69200134277344 42.77519989013672, 141.800994873 45.4042015076, 141.69200134277344 42.77519989013672, 139.779999 35.552299, 139.785995483 33.1150016785, 139.779999 35.552299, 132.919006348 34.4361000061, 139.779999 35.552299, 140.822006226 41.7700004578, 139.432998657 42.0717010498, 140.822006226 41.7700004578, 141.38134 43.117447, 141.186004639 45.2420005798, 141.38134 43.117447, 140.822006226 41.7700004578, 139.779999 35.552299, 130.302001953 33.149700164799995, 139.779999 35.552299, 135.43800354003906 34.785499572753906, 140.6909942626953 40.73469924926758, 135.43800354003906 34.785499572753906, 140.43099975585938 37.22740173339844, 135.43800354003906 34.785499572753906, 140.371002197 38.411899566699994, 135.43800354003906 34.785499572753906, 141.13499450683594 39.4286003112793, 135.43800354003906 34.785499572753906, 139.121002197 37.9558982849, 135.43800354003906 34.785499572753906, 133.3249969482422 36.18109893798828, 135.43800354003906 34.785499572753906, 140.917007446 38.1397018433, 135.43800354003906 34.785499572753906, 134.78700256347656 35.51279830932617, 135.43800354003906 34.785499572753906, 139.779999 35.552299, 131.789993286 34.676399231, 139.779999 35.552299, 132.235992 34.143902, 139.779999 35.552299, 132.88999939 35.4136009216, 139.779999 35.552299, 133.669006 33.546101, 139.779999 35.552299, 131.035003662 33.8459014893, 139.779999 35.552299, 131.449005127 31.877199173, 139.779999 35.552299, 130.85499572753906 32.83729934692383, 139.779999 35.552299, 136.40699768066406 36.39459991455078, 139.779999 35.552299, 130.718994140625 31.80340003967285, 129.71299743652344 28.430599212646484, 129.927993774 28.321300506599997, 129.71299743652344 28.430599212646484, 130.718994140625 31.80340003967285, 130.658996582 30.3855991364, 130.718994140625 31.80340003967285, 128.701004028 27.4255008698, 130.718994140625 31.80340003967285, 128.88099670410156 27.83639907836914, 130.718994140625 31.80340003967285, 130.990997314 30.605100631699997, 130.718994140625 31.80340003967285, 139.779999 35.552299, 144.192993164 43.041000366199995, 139.779999 35.552299, 143.404006958 44.303901672399995, 139.779999 35.552299, 141.367996216 40.703201293899994, 139.779999 35.552299, 132.6999969482422 33.82720184326172, 139.779999 35.552299, 129.914001465 32.916900634799994, 129.785003662 33.7490005493, 129.914001465 32.916900634799994, 139.779999 35.552299, 136.962005615 37.2930984497, 139.779999 35.552299, 143.216995239 42.7332992554, 139.779999 35.552299, 131.736999512 33.479400634799994, 139.779999 35.552299, 127.646003723 26.1958007812, 124.245 24.396389, 122.97799682617188 24.466899871826172, 124.245 24.396389, 127.646003723 26.1958007812, 131.263000488 25.8465003967, 131.32699585 25.9447002411, 131.263000488 25.8465003967, 127.646003723 26.1958007812, 125.294998169 24.782800674399997, 124.675003052 24.653900146499996, 125.294998169 24.782800674399997, 127.646003723 26.1958007812, 128.401992798 27.0440006256, 127.646003723 26.1958007812, 126.71399688720703 26.363500595092773, 127.646003723 26.1958007812, 135.2239990234375 34.6328010559082, 140.414993286 36.181098938, 135.2239990234375 34.6328010559082, 137.92300415039062 36.16680145263672, 135.2239990234375 34.6328010559082, 127.646003723 26.1958007812, 139.779999 35.552299, 133.854995728 34.7569007874, 139.779999 35.552299, 140.371002197 40.1918983459, 139.779999 35.552299, 135.363998413 33.6622009277, 139.779999 35.552299, 139.787002563 38.81219863889999, 139.779999 35.552299, 134.01600647 34.214199066199996, 139.779999 35.552299, 134.606995 34.132801, 139.779999 35.552299, 137.18800354003906 36.64830017089844, 139.779999 35.552299, 134.167007446 35.5301017761, 139.779999 35.552299, 131.279006958 33.930000305200004, 139.779999 35.552299, 133.23599243164062 35.4921989440918, 139.779999 35.552299)",FUK <-> HND,
"LINESTRING (-178.065994263 -14.3114004135, -176.199005127 -13.2383003235)",FUT <-> WLS,
"LINESTRING (-2.6019699573516846 49.435001373291016, -1.3567999601364136 50.95029830932617)",GCI <-> SOU,
"LINESTRING (-71.14230346679688 21.444499969482422, -71.1999969482 21.333000183099998, -71.14230346679688 21.444499969482422, -72.26589965820312 21.77359962463379, -71.528503418 21.515699386599998, -72.26589965820312 21.77359962463379)",GDT <-> PLS,
"LINESTRING (166.47300720214844 -22.25830078125, 167.45599365234375 -22.588899612426758, 166.47300720214844 -22.25830078125, 164.83700561523438 -21.05430030822754, 166.47300720214844 -22.25830078125, 168.03799438476562 -21.481700897216797, 166.47300720214844 -22.25830078125, 165.25900268554688 -20.790000915527344, 166.47300720214844 -22.25830078125, 166.572998046875 -20.640600204467773, 166.21299743652344 -22.01460075378418, 166.572998046875 -20.640600204467773, 166.47300720214844 -22.25830078125, 167.24000549316406 -20.774799346923828, 167.8040008544922 -21.096099853515625, 167.24000549316406 -20.774799346923828)",GEA <-> LIF,
"LINESTRING (-51.6781005859 64.19090271, -50.7116031647 67.0122218992, -51.0570983887 69.2432022095, -51.1734473705 68.822815547, -51.8322622776 68.6342530984, -51.1734473705 68.822815547, -51.0570983887 69.2432022095, -52.7846984863 68.7218017578, -53.6218696833 67.9406628551, -52.7846984863 68.7218017578, -53.123295307199996 68.85792599759999, -52.7846984863 68.7218017578, -51.0570983887 69.2432022095, -51.1143153906 69.0809150007, -51.0570983887 69.2432022095, -50.7116031647 67.0122218992, -53.7293014526 66.9513015747, -50.7116031647 67.0122218992, -52.9393997192 65.4124984741, -50.7116031647 67.0122218992)",GOH <-> SFJ,
"LINESTRING (-79.88359832760001 -2.1574199199699997, -90.26589965820312 -0.45375800132751465, -79.88359832760001 -2.1574199199699997, -89.617401 -0.910206, -79.88359832760001 -2.1574199199699997, -78.3575 -0.129166666667, -78.984398 -2.88947, -78.3575 -0.129166666667, -79.371902 -3.99589, -78.3575 -0.129166666667, -80.67880249023438 -0.9460780024528503, -78.3575 -0.129166666667, -76.98680114746094 -0.4628860056400299, -78.3575 -0.129166666667)",GYE <-> UIO,
"LINESTRING (156.863998413 -8.09778022766, 155.886656 -6.990745, 156.863998413 -8.09778022766, 156.396111 -6.711944, 156.863998413 -8.09778022766, 160.05499267578 -9.4280004501343, 160.682007 -8.70257, 160.05499267578 -9.4280004501343, 161.011002 -8.87333, 160.05499267578 -9.4280004501343, 157.87600708007812 -8.578889846801758, 157.64300537109375 -8.168060302734375, 157.87600708007812 -8.578889846801758, 160.05499267578 -9.4280004501343, 159.576996 -8.1075, 160.05499267578 -9.4280004501343, 161.897994995 -10.449700355500001, 162.454108 -10.847994, 161.897994995 -10.449700355500001, 161.979546547 -9.86054358262, 161.897994995 -10.449700355500001, 160.05499267578 -9.4280004501343, 157.585 -7.3305, 160.05499267578 -9.4280004501343, 157.26300048828125 -8.327969551086426, 160.05499267578 -9.4280004501343, 160.06300354003906 -11.533900260925293, 160.05499267578 -9.4280004501343, 160.824996948 -9.861669540409999, 160.05499267578 -9.4280004501343, 165.7949981689453 -10.72029972076416, 160.05499267578 -9.4280004501343, 158.7310028076172 -7.585559844970703, 160.05499267578 -9.4280004501343)",GZO <-> HIR,
"LINESTRING (105.80699920654297 21.221200942993164, 109.21900177001953 11.998200416564941, 105.80699920654297 21.221200942993164, 103.008003235 21.3974990845, 105.80699920654297 21.221200942993164, 105.711997986 10.085100174, 105.80699920654297 21.221200942993164, 106.652000427 10.8187999725, 108.120002747 12.668299675, 106.652000427 10.8187999725, 105.177778 9.177667, 106.652000427 10.8187999725, 108.1989974975586 16.043899536132812, 106.652000427 10.8187999725, 108.366997 11.75, 106.652000427 10.8187999725, 106.7249984741211 20.819400787353516, 106.652000427 10.8187999725, 107.70300293 16.401500701899998, 106.652000427 10.8187999725, 103.9931 10.1698, 106.652000427 10.8187999725, 108.01699829101562 14.004500389099121, 106.652000427 10.8187999725, 109.333999634 13.049599647500001, 106.652000427 10.8187999725, 109.042 13.955, 106.652000427 10.8187999725, 108.706001282 15.403300285299999, 106.652000427 10.8187999725, 106.633003 8.73183, 106.652000427 10.8187999725, 106.590556 17.515, 106.652000427 10.8187999725, 105.67099762 18.7376003265, 106.652000427 10.8187999725, 105.132379532 9.95802997234, 106.652000427 10.8187999725)",HAN <-> SGN,
"LINESTRING (111.823997 40.851398, 105.58858 38.74831, 101.0005 42.0155, 105.58858 38.74831, 101.546 39.225, 105.58858 38.74831, 111.823997 40.851398, 118.90799713134766 42.23500061035156, 111.823997 40.851398, 112.096667 43.4225, 111.823997 40.851398, 122.008333 46.195333, 111.823997 40.851398, 117.33 49.566667, 111.823997 40.851398, 122.767503 47.865833, 111.823997 40.851398, 107.7428 40.926, 111.823997 40.851398, 122.199997 43.556702, 111.823997 40.851398, 106.7993 39.7934, 111.823997 40.851398, 115.96399688720703 43.91559982299805, 111.823997 40.851398, 119.9117 47.3106, 111.823997 40.851398, 119.824996948 49.2050018311)",HET <-> HLD,
"LINESTRING (113.915001 22.308901, 126.45099639892578 37.46910095214844, 144.796005249 13.4834003448, 134.544236 7.36731, 144.796005249 13.4834003448, 151.84300231933594 7.461870193481445, 158.20899963378906 6.985099792480469, 151.84300231933594 7.461870193481445, 144.796005249 13.4834003448, 138.082993 9.49891, 144.796005249 13.4834003448, 126.45099639892578 37.46910095214844, 145.729004 15.119, 126.45099639892578 37.46910095214844, 113.915001 22.308901, 121.233002 25.0777, 113.592003 22.149599, 121.233002 25.0777)",HKG <-> TPE,
"LINESTRING (15.082799911499023 65.80609893798828, 17.76889991760254 63.04859924316406)",HMV <-> KRF,
"LINESTRING (-135.410111 58.0961, -134.5760040283203 58.35499954223633, -134.585007 57.503601, -134.5760040283203 58.35499954223633, -136.347000122 58.195201873799995, -134.5760040283203 58.35499954223633, -135.7070007 58.4253006, -134.5760040283203 58.35499954223633, -135.5240020751953 59.24380111694336, -134.5760040283203 58.35499954223633, -132.9450073 56.80170059, -134.5760040283203 58.35499954223633, -135.3159942626953 59.46009826660156, -134.5760040283203 58.35499954223633, -135.36199951171875 57.04710006713867, -134.5760040283203 58.35499954223633)",HNH <-> JNU,
"LINESTRING (-157.924228 21.32062, -155.04800415039062 19.721399307250977, -157.924228 21.32062, -156.67300415039062 20.962900161743164, -157.924228 21.32062, -156.045603 19.738783, -157.924228 21.32062, -159.33900451660156 21.97599983215332, -157.924228 21.32062, -156.9510040283203 20.785600662231445, -157.924228 21.32062, 171.27200317382812 7.064760208129883, 167.73199462890625 8.720120429992676, 162.957993 5.35698, 167.73199462890625 8.720120429992676, 171.27200317382812 7.064760208129883, -157.924228 21.32062, -157.0959930419922 21.15290069580078, -156.973999 21.21100044, -157.0959930419922 21.15290069580078, -157.924228 21.32062, -170.710006714 -14.3310003281, -157.924228 21.32062, -156.429993 20.8986, -156.01400756835938 20.79560089111328, -156.429993 20.8986, -155.66799926757812 20.001300811767578, -156.429993 20.8986)",HNL <-> OGG,
"LINESTRING (60.110321044921875 66.0548324584961, 57.13079833984375 65.12110137939453)",INA <-> PEX,
"LINESTRING (72.851613 33.560713, 71.80059814453125 35.886600494384766, 72.851613 33.560713, 74.33360290527344 35.918800354003906, 72.851613 33.560713, 75.53600311279297 35.33549880981445, 72.851613 33.560713, 55.93880081176758 25.613500595092773, 72.851613 33.560713, 72.35279846191406 34.8135986328125, 72.851613 33.560713, 67.160797 24.9065, 71.71800231933594 29.348100662231445, 67.160797 24.9065, 62.329498291015625 25.233299255371094, 67.160797 24.9065, 74.40360260009766 31.5216007232666, 67.160797 24.9065, 70.27960205078125 28.383899688720703, 67.160797 24.9065, 55.5172004699707 25.32859992980957, 75.547211 11.918614, 55.5172004699707 25.32859992980957, 56.62541 24.38604, 55.5172004699707 25.32859992980957, 67.160797 24.9065, 68.79170227050781 27.722000122070312, 67.160797 24.9065, 63.03020095825195 25.986400604248047, 67.160797 24.9065, 66.93779754638672 30.251399993896484, 67.160797 24.9065)",ISB <-> KHI,
"LINESTRING (-6.291669845581055 49.913299560546875, -3.4138898849487305 50.73440170288086, -6.291669845581055 49.913299560546875, -5.67056 50.102798)",ISC <-> LEQ,
"LINESTRING (151.143997192 -29.888299942, 149.82699585 -30.3192005157)",IVR <-> NAA,
"LINESTRING (39.156502 21.6796, 31.40559959411621 30.12190055847168, 55.60919952392578 24.261699676513672, 31.40559959411621 30.12190055847168, 35.9931983948 31.7226009369, 35.01810073852539 29.611600875854492, 35.9931983948 31.7226009369, 31.40559959411621 30.12190055847168, 32.8199996948 23.9643993378, 31.611700058 22.375999450699997, 32.8199996948 23.9643993378, 31.40559959411621 30.12190055847168, 54.651100158691406 24.433000564575195, 42.4826011658 42.176700592, 54.651100158691406 24.433000564575195, 31.40559959411621 30.12190055847168, 33.799400329589844 27.178300857543945, 9.384967 51.417273, 33.799400329589844 27.178300857543945, 31.40559959411621 30.12190055847168, 32.7066 25.671, 31.40559959411621 30.12190055847168, 34.3950004578 27.9773006439, 31.40559959411621 30.12190055847168, 39.156502 21.6796, 49.79790115356445 26.471200942993164, 39.156502 21.6796, 44.121201 24.4499, 39.156502 21.6796, 36.47639846801758 26.19860076904297, 39.156502 21.6796, 43.77439880371094 26.302799224853516, 39.156502 21.6796, 29.696399688720703 30.917699813842773, 39.156502 21.6796, 49.485198974609375 25.28529930114746, 39.156502 21.6796, 32.553199768066406 15.589500427246094, 30.23270034790039 13.153200149536133, 32.553199768066406 15.589500427246094, 22.467199325561523 13.48169994354248, 32.553199768066406 15.589500427246094, 25.324600219726562 13.614899635314941, 32.553199768066406 15.589500427246094, 31.6011009216 4.87201023102, 31.65220069885254 9.55897045135498, 31.6011009216 4.87201023102, 27.9750003815 7.7258300781199996, 31.6011009216 4.87201023102, 32.553199768066406 15.589500427246094, 36.328800201416016 15.387499809265137, 32.553199768066406 15.589500427246094, 37.234100341796875 19.4335994720459, 32.553199768066406 15.589500427246094, 34.3367 11.7859, 32.553199768066406 15.589500427246094, 24.956199645996094 12.053500175476074, 32.553199768066406 15.589500427246094, 39.156502 21.6796, 38.0634 24.144199, 39.156502 21.6796, 46.69879913330078 24.957599639892578, 41.6343002319 20.2961006165, 46.69879913330078 24.957599639892578, 42.65660095210001 18.240400314299997, 46.69879913330078 24.957599639892578, 40.099998474121094 29.78510093688965, 46.69879913330078 24.957599639892578, 46.125099 28.335199, 46.69879913330078 24.957599639892578, 42.62089920043945 19.984399795532227, 46.69879913330078 24.957599639892578, 55.3643989563 25.2527999878, 50.63359832763672 26.27079963684082, 55.161389 24.896356, 50.63359832763672 26.27079963684082, 55.3643989563 25.2527999878, 47.66210174560547 30.549100875854492, 55.3643989563 25.2527999878, 75.95529937740001 11.1367998123, 55.3643989563 25.2527999878, 69.212303 34.565899, 62.22829818725586 34.209999084472656, 69.212303 34.565899, 65.8478012084961 31.505800247192383, 69.212303 34.565899, 69.952003479 33.3334007263, 69.212303 34.565899, 67.20970153808594 36.70690155029297, 69.212303 34.565899, 61.865833 30.972222, 69.212303 34.565899, 55.3643989563 25.2527999878, 47.96889877319336 29.226600646972656, 31.0119991302 27.0464992523, 47.96889877319336 29.226600646972656, 51.608056 25.273056, 47.96889877319336 29.226600646972656, 31.742778 26.342778, 47.96889877319336 29.226600646972656, 55.3643989563 25.2527999878, 54.3833007812 27.6746997833, 55.3643989563 25.2527999878, 72.99479675292969 31.364999771118164, 55.3643989563 25.2527999878, 58.284400939941406 23.593299865722656, 57.634167 19.501944, 58.284400939941406 23.593299865722656, 56.2406005859375 26.17099952697754, 58.284400939941406 23.593299865722656, 54.09130096435547 17.038700103759766, 58.284400939941406 23.593299865722656, 55.3643989563 25.2527999878, 71.41909790039062 30.20319938659668, 55.3643989563 25.2527999878, 71.51460266113281 33.993900299072266, 56.32400131225586 25.112199783325195, 71.51460266113281 33.993900299072266, 55.3643989563 25.2527999878, 74.3638916016 32.5355567932, 55.3643989563 25.2527999878, 46.69879913330078 24.957599639892578, 44.4192008972168 17.611400604248047, 46.69879913330078 24.957599639892578, 42.58580017089844 16.901100158691406, 46.69879913330078 24.957599639892578, 41.686298 27.437901, 46.69879913330078 24.957599639892578, 39.705101 24.5534, 46.69879913330078 24.957599639892578, 41.13819885253906 30.906600952148438, 46.69879913330078 24.957599639892578, 43.4906005859375 29.626399993896484, 46.69879913330078 24.957599639892578, 47.12139892578125 17.466899871826172, 46.69879913330078 24.957599639892578, 40.543442 21.483001, 46.69879913330078 24.957599639892578, 38.731544 31.692188, 46.69879913330078 24.957599639892578, 36.6189 28.3654, 46.69879913330078 24.957599639892578, 38.1288888889 26.48, 46.69879913330078 24.957599639892578, 37.278898 31.412413, 46.69879913330078 24.957599639892578, 45.199600219699995 20.504299163800003, 46.69879913330078 24.957599639892578)",JED <-> RUH,
"LINESTRING (38.1951408386 0.165083006024, 37.534195 0.530583)",JJM <-> UAS,
"LINESTRING (-46.0299186409 60.715684155299996, -45.232976675 60.141883975899994, -46.0299186409 60.715684155299996, -46.059923172 60.9172827256, -46.0299186409 60.715684155299996, -45.4259986877 61.1604995728, -49.6624984741 61.9921989441, -45.4259986877 61.1604995728)",JJU <-> UAK,
"LINESTRING (-52.6962013245 70.7341995239, -52.111630439799995 70.6804279261)",JQA <-> UMD,
"LINESTRING (98.53800201416016 10.049300193786621, 98.20359802246094 14.103899955749512)",KAW <-> TVY,
"LINESTRING (76.0199966431 39.5429000854, 77.075192 38.281055, 76.0199966431 39.5429000854, 87.47419738769531 43.907100677490234, 88.08580780030002 47.7498855591, 86.9959 48.2223, 88.08580780030002 47.7498855591, 87.47419738769531 43.907100677490234, 80.291702 41.262501, 87.47419738769531 43.907100677490234, 82.3 44.895, 87.47419738769531 43.907100677490234, 89.512006 46.804169, 87.47419738769531 43.907100677490234, 79.86489868164062 37.03850173950195, 87.47419738769531 43.907100677490234, 82.872917 41.677856, 87.47419738769531 43.907100677490234, 83.3786 43.4318, 87.47419738769531 43.907100677490234, 83.3407974243164 46.67250061035156, 87.47419738769531 43.907100677490234, 81.330299 43.955799, 87.47419738769531 43.907100677490234)",KHG <-> URC,
"LINESTRING (135.18800354004 48.52799987793, 140.649994 53.154999, 135.18800354004 48.52799987793, 142.71800231933594 46.88869857788086, 140.448 52.38, 142.71800231933594 46.88869857788086, 145.682998657 43.9584007263, 142.71800231933594 46.88869857788086, 142.082993 49.1903, 142.71800231933594 46.88869857788086)",KHV <-> UUS,
"LINESTRING (-161.154006958 64.9394989014, -161.223999 64.37110138)",KKA <-> SKK,
"LINESTRING (29.891300201416 69.725799560547, 29.844699859619 70.065299987793)",KKN <-> VDS,
"LINESTRING (123.6709976196289 -10.171600341796875, 124.59700012207031 -8.132340431213379, 123.6709976196289 -10.171600341796875, 121.057426929 -8.70743498008, 123.6709976196289 -10.171600341796875, 121.661003113 -8.8492898941, 123.6709976196289 -10.171600341796875, 122.236999512 -8.64064979553, 123.6709976196289 -10.171600341796875, 120.47699737549 -8.5970096588135, 123.6709976196289 -10.171600341796875, 120.302002 -9.66922)",KOE <-> WGP,
